,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
255,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Drones #LightLifePlatform #Business  #GlobalMarketing #InventoryTrack…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
256,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Transportation #LightLifePlatform #Business  #GlobalMarketing #Invent…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
257,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC / Public Transportation #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking  #Mob…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
258,IssquaredInc,"ISSQUARED provides end-to-end security solutions for identifying threats and vulnerabilities,
while defining real-time remediation of security breaches.","Westlake Village, CA 91361",215,503,6523,1,2013-01-23 19:31:11,"What is 5G: All You Need to Know?!
Learn more @ https://t.co/79WiclfVkI 
#Technology #5G #Networking #AI #Cloud #Security #IoT #Mobile #Communications #Dataprotection https://t.co/nVly3RtBxM","['Technology', '5G', 'Networking', 'AI', 'Cloud', 'Security', 'IoT', 'Mobile', 'Communications', 'Dataprotection']"
259,GanpatiSahu6,,,133,1197,966,22,2020-12-29 09:22:36,"RT @OvxindiaPvtltd: Grab the deals that won't let you sleep only on #OVX India!
Download the #OVX app today: https://t.co/6upzU1PB6N

#BoxU…","['OVX', 'OVX']"
260,DrMattPettway,Author of Cuban Literature in the Age of Black Insurrection. Spanish Prof. Literary Archeologist. Afro-Latin Americanist. Detroiter for Lyfe. Views my own.,,1021,844,2855,1,2019-06-28 23:45:29,"A lazy Sunday in #Mobile, #Alabama. https://t.co/bXhVWCyMgW","['Mobile', 'Alabama']"
261,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,5,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Ride Sharing &amp; Food Delivery #LightLifePlatform #Business  #Inventory…","['LightLifePlatform', 'Business']"
262,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Travel Services #LightLifePlatform #Business  #GlobalMarketing #Inven…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
263,DrMazombe,social marketer.,IRELAND,30,34,152,222,2020-09-21 17:39:28,RT @dentcoin: #DENT - The world’s first digital and global mobile operator. This video gives a quick overview and supports our growing part…,['DENT']
264,papashoppe,An store to buy quality products,,2,0,945,0,2020-04-07 16:56:28,"Share and Follow to get 5% off and FreeShipping of 
Sale Price: $ 10.99 
Website: https://t.co/WIkdbAlpb5
#PapaShoppe #shopping #store #fashion #sports #sport #fitness #womenfashion #menfashion #gadget #mobile #party #pants #dress #skirt #swimsuit #sportdevice https://t.co/YY42KvJRTW","['PapaShoppe', 'shopping', 'store', 'fashion', 'sports', 'sport', 'fitness', 'womenfashion', 'menfashion', 'gadget', 'mobile', 'party', 'pants', 'dress', 'skirt', 'swimsuit', 'sportdevice']"
265,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application Packages  #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
266,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Courts  #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
267,Darksid27812009,Hii I am Urban Tracker from Call of duty mobile. I Play Games on both PC and Mobile,Call of duty ,33,54,734,7,2021-02-18 02:22:03,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
268,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Criminal Justice  #LightLifePlatform #Business  #GlobalMarketing #Invento…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
269,cybersec_feeds,check out a privacy oriented social media platform 👉🏾https://t.co/KkqBnPkRZK Cyber Security News in 1 place! Retweets original Cyber Sec tweets. 🤖 made by @AbdirahiimYa,Internet,14472,1,1365236,10,2019-05-24 09:27:42,RT @DrJDrooghaag: 🔵 The way we configure and manage technology throughout the entire life cycle has a much bigger impact on cyber security…,[]
270,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Judicial Review  #LightLifePlatform #Business  #GlobalMarketing #Inventor…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
271,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Litigation  #LightLifePlatform #Business  #GlobalMarketing #InventoryTrac…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
272,xV1cCPbvY5NLzVv,Биба и боба два далбаёба...,,0,2,8,0,2021-03-07 07:57:12,"This trending music game is super addictive 😍 fun, exciting and challenging! 💥 
Check it Out! 👉Tiles Hop👈 
#TilesHop #MusicGame #Playing #Mobile #Game #Fun #Trending #Amanotes https://t.co/84mT7JPikz","['TilesHop', 'MusicGame', 'Playing', 'Mobile', 'Game', 'Fun', 'Trending', 'Amanotes']"
273,MobileBot01,"A Twitter bot, which retweet tweets with hashtags #mobile, #iOS, #android in their content. Created by @noorulain_ali.","Dubai, United Arab Emirates",243,42,32683,2,2020-06-07 05:50:29,"RT @LegendLakeNet: Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- C…",[]
274,MobileBot01,"A Twitter bot, which retweet tweets with hashtags #mobile, #iOS, #android in their content. Created by @noorulain_ali.","Dubai, United Arab Emirates",243,42,32683,3,2020-06-07 05:50:29,"RT @Exemplary4U: Our company number has changed 👇🏼
.
.
https://t.co/cbhETJq9Ms 

#app #android #ios #design #ui #technology #ux #appdesign…","['app', 'android', 'ios', 'design', 'ui', 'technology', 'ux', 'appdesign']"
275,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Government Services #LightLifePlatform #Business  #GlobalMarketing #Inven…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
276,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,6,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Government Licensing  #LightLifePlatform #Business  #GlobalMarketing #Inv…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
277,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,2,2020-09-15 07:01:27,"Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- Complex databases
- Mobile apps

 #Mobile #Web #Desktop #Server #Code #Cloud #SundayThoughts #SundayMotivation #SundayMorning https://t.co/3N58R5rZrb","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'SundayThoughts', 'SundayMotivation', 'SundayMorning']"
278,modmobilian,"Gulf Coast Music, Food & Drink, Etc.",Creole Coast,7663,3952,42605,2,2010-04-25 18:01:34,RT @AJWright31: The Dauphine Shoeteria has been in my family for 99 years https://t.co/epCViURESs via @oursouthernsoul #Mobile #Alabama,"['Mobile', 'Alabama']"
279,Exemplary4U,🏙| #1 Digital Marketing #Agency ✈️| Strong Strategies For Online #Marketing 🚨| Red Hot #AppDevelopment 🛑#BLM✊🏾,"Chicago, IL",513,121,525,3,2019-06-15 06:50:59,"Our company number has changed 👇🏼
.
.
https://t.co/cbhETJq9Ms 

#app #android #ios #design #ui #technology #ux #appdesign #tech #apple #instagram #love #mobileapp #business #mobile #appstore #webdesign #uidesign #instagood #apps #o https://t.co/j7jaILwuRJ","['app', 'android', 'ios', 'design', 'ui', 'technology', 'ux', 'appdesign', 'tech', 'apple', 'instagram', 'love', 'mobileapp', 'business', 'mobile', 'appstore', 'webdesign', 'uidesign', 'instagood', 'apps', 'o']"
280,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Government Assistance  #LightLifePlatform #Business  #GlobalMarketing #In…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
281,3dmasons,"I am a professional programmer, an indie game developer, specializing in AI & game-play mechanics. I'm also an amateur knife maker and firearms enthusiast.",U.S.A.,1378,845,20480,15,2014-10-06 21:15:52,"RT @DigitalMktngHub: What is a Sales Funnel, Examples and How to Create One

https://t.co/DNy8PtxeWt
#adtech #bigdata #datamining #app #app…","['adtech', 'bigdata', 'datamining', 'app']"
282,Hackingdom_io,"The Kingdom of Hacking !

#EthicalHacking #CyberSecurity #Programming #RedTeam #CTF #IA #IoT #BigData #SocialEngineering #Profiling #Cryptography #Privacy",Bordeaux,1126,445,40132,15,2019-09-01 16:04:10,"RT @DigitalMktngHub: What is a Sales Funnel, Examples and How to Create One

https://t.co/DNy8PtxeWt
#adtech #bigdata #datamining #app #app…","['adtech', 'bigdata', 'datamining', 'app']"
283,Wahaj__Hussain,Designer and App Developer - UX/UI expert,"Karachi, Pakistan",122,289,2933,0,2014-10-19 06:44:48,Check it out! I will create a mobile app for $10 on #Fiverr https://t.co/YV53NIGExZ #react #mobile #developer #development #fiverrgigs #app#business #job #designer #freelance #work,"['Fiverr', 'react', 'mobile', 'developer', 'development', 'fiverrgigs', 'job', 'designer', 'freelance', 'work']"
284,iFB6152,"#teamfollowback #TFB #FTF #InstantFollowBack 100%, must Follow @ShanTrixs And @Muhabbat_SMS","Swabi, Pakistan",178,5,4700,0,2013-05-24 09:16:22,Get Free #Mobile &amp; #PC #Trixs &amp; #tips + #itNews Or bohot kuch hasil karany k leye type FOLLOW SHANTRiXS Send To 40404. #ShanTrixs #iFBteam,"['Mobile', 'PC', 'Trixs', 'tips', 'itNews', 'ShanTrixs', 'iFBteam']"
285,DiaperMakeOvers,Baby Shower Headquarters ... Find the Perfect Gift or Decorations for your next Baby Shower,"Amarillo, TX",13533,1454,687700,2,2014-10-24 21:13:46,"RT @TimsHouseHM: Dreams with a blooming garden 
Soft felt mobile for a little baby

https://t.co/z86DBcGn0S

#etsystore #Babygirls #babygif…","['etsystore', 'Babygirls']"
286,shopMatrixNet,"Best prices, hot deals & cutting edge reviews follow shopMatrixNet product discount offers listed within SHOP MATRIX NETWORK world of bumper bargains & offers",United Kingdom,601,1053,22549,0,2015-06-02 18:51:36,"#Anpviz 5MP HD IP PoE Camera with Microphone, Audio, IP Security Camera Outdoor Night Vision 20M Weatherproof IP66 Indoor Outdoor ONVIF Compaliant Wide Angle 2.8mm

More: https://t.co/ifz2ALWvDp

#AT #DomeCameras #Google #House #Mobile #SaverDeal https://t.co/NTb6jKaOjd","['Anpviz', 'AT', 'DomeCameras', 'Google', 'House', 'Mobile', 'SaverDeal']"
287,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Law  #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking  #…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
288,iencasemobile,,,56,0,5097,0,2017-05-07 03:17:32,Mini Portable Flexible Tripod Holder Mount Stand For Action Camera Gopro Hero 3/3+/4 Accessories Mobile Phone for iPhone Samsung #mobile https://t.co/xNqSQhXfSz,['mobile']
289,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Municipal  #LightLifePlatform #Business  #GlobalMarketing #InventoryTrack…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
290,AdityaS35663848,Citizen reporter and impartial on every issue .... Am a nice friend also.... Follow me... Always for @codmburn,India,33,78,2070,7,2020-05-30 08:48:05,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
291,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Park &amp; Recreation  #LightLifePlatform #Business  #GlobalMarketing #Invent…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
292,ABSTRAWALL,"Mobile Wallpaper Maker.

Downloads at my Telegram Channel: https://t.co/6evr8biXFB

If you like my content, please consider donating:
https://t.co/3Exrrf8PSM",Brasil,212,41,268,0,2020-09-13 08:41:52,"It's been a while since my last works, i had a few weeks of scarce time but now i'm back.

💪💪💪
https://t.co/NKaPLcr5Zg

Retweets are much appreciated.

If you like my work, please consider donating:
https://t.co/3Exrrf8PSM

#Walls #wallpaper #Wallpapers #mobile #mobilewalls https://t.co/efJMXl44Z2","['Walls', 'wallpaper', 'Wallpapers', 'mobile', 'mobilewalls']"
293,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,7,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Petitions  #LightLifePlatform #Business  #GlobalMarketing #InventoryTrack…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
294,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,5,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Reporting &amp; Taxation  #LightLifePlatform #Business  #Global #InventoryTra…","['LightLifePlatform', 'Business', 'Global']"
295,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Representative  #LightLifePlatform #Business  #GlobalMarketing #Inventory…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
296,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Executive Branch  #LightLifePlatform #Business  #GlobalMarketing #Invento…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
297,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / Parliament  #LightLifePlatform #Business  #GlobalMarketing #InventoryTrac…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
298,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Civic Application / United Nation's  #LightLifePlatform #Business  #GlobalMarketing #Inventor…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
299,PulpNews,The Fastest Crime News Updates on the Planet!,USA,4918,924,3766826,0,2010-01-01 14:32:20,"#Mobile woman tells her story of alleged domestic #violence attack, #suspect charged with  - Mar 7 @ 10:42 PM ET https://t.co/3fy2MtnyX5","['Mobile', 'violence', 'suspect']"
