,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
260,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Discover more about #Luther's quiet rebellion...in my #sciencefiction #novel #ROBOTTROUBLES
#Smashwords: https://t.co/i19l27BcxF     
#Amazon: https://t.co/GjJ9TG5nYN
#authors #books #hollywood #netflix #hulu #book #novel #TV #buzz","['Luther', 'sciencefiction', 'novel', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'authors', 'books', 'hollywood', 'netflix', 'hulu', 'book', 'novel', 'TV', 'buzz']"
261,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,1,2009-04-21 23:37:54,"Will #robot AL-BR88TOR team up with #Luther and #Ezekiel to set off a robot and human revolution to overthrow a brutal government? 
read #sciencefiction #novel #ROBOTTROUBLES
 #Smashwords https://t.co/i19l27BcxF 
 #Amazon: https://t.co/GjJ9TG5nYN
#books #netflix #TV #reading","['robot', 'Luther', 'Ezekiel', 'sciencefiction', 'novel', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'books', 'netflix', 'TV', 'reading']"
262,Fabriciosx,,Rio de janeiro,1952,108,294786,43,2013-01-01 02:32:07,"RT @DomainFQ: .
Domain for sale

https://t.co/3QMMuloTKn

#Tamasha #TamashaLive #Entertainment #Startup #100DaysOfCode #javascript #python…","['Tamasha', 'TamashaLive', 'Entertainment', 'Startup', '100DaysOfCode', 'javascript', 'python']"
263,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Of #robots and revolution… a dark and timely #story…
#sciencefiction #novel #ROBOTTROUBLES 
#Smashwords https://t.co/i19l27BcxF 
 #Amazon: https://t.co/GjJ9TG5nYN
#authors #book #author #netflix #TV","['robots', 'story', 'sciencefiction', 'novel', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'authors', 'book', 'author', 'netflix', 'TV']"
264,bulldomains,We   sell the perfect domain name for your business.,"Sunny Isles Beach, FL",1029,828,3299,43,2017-03-21 13:44:09,"RT @DomainFQ: .
Domain for sale

https://t.co/3QMMuloTKn

#Tamasha #TamashaLive #Entertainment #Startup #100DaysOfCode #javascript #python…","['Tamasha', 'TamashaLive', 'Entertainment', 'Startup', '100DaysOfCode', 'javascript', 'python']"
265,massmusicradio,"Independent Radio Station and Podcast Studio Based in Quincy, Massachusetts #MusicForTheMasses",Massachusetts ,390,140,1620,2,2015-05-01 18:41:36,"RT @MMMorningShow: 📺 TV Shows 📺 
you MUST watch before you die 
is the Topic of the Day Tomorrow
Join the @MassMusicRadio Crew at 
10 Or 11…",[]
266,JimmyFromTheQ,Class Clown looking for the last laugh. @MassMusicRadio Employee. Featured on @SteeleandNazz & @MMMorningShow  (Sports & Pro Wrestling Nut),"Quincy, MA",937,559,32936,2,2011-07-06 18:26:24,"RT @MMMorningShow: 📺 TV Shows 📺 
you MUST watch before you die 
is the Topic of the Day Tomorrow
Join the @MassMusicRadio Crew at 
10 Or 11…",[]
267,MMMorningShow,@MassMusicRadio presents “The Mass Music Morning Show” Monday-Friday at 10 A.M (EST) and replayed at 11 at https://t.co/bVlqGKXksC & on all streaming platforms,"Quincy, MA",306,286,208,2,2020-11-02 17:05:33,"📺 TV Shows 📺 
you MUST watch before you die 
is the Topic of the Day Tomorrow
Join the @MassMusicRadio Crew at 
10 Or 11 A.M (EST)
https://t.co/MLpYMOppkq or the MMR app 📲 
(&amp; later on spotify + apple podcasts)
#TV #GoodMorning #Podcast #Comedy #TalkShow #DJs #Local #subscribe https://t.co/CFBAPuRX63","['TV', 'GoodMorning', 'Podcast', 'Comedy', 'TalkShow', 'DJs', 'Local', 'subscribe']"
268,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Pls ck out my #blog and post abt inspiration behind my #novel #ROBOTTROUBLES and return to my first love of #sciencefiction 
#authors #TV #netflix #books #Hollywood #book #buzz #film #hulu #indie #robots #reading #write","['blog', 'novel', 'ROBOTTROUBLES', 'sciencefiction', 'authors', 'TV', 'netflix', 'books', 'Hollywood', 'book', 'buzz', 'film', 'hulu', 'indie', 'robots', 'reading', 'write']"
269,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Out of my dark #imagination comes my #sciencefiction #novel #ROBOTTROUBLES...an intriguing tale of an unlikely #robot-human revolution... 
#Smashwords https://t.co/AQgOGVOoRG  #Amazon:https://t.co/GjJ9TG5nYN
#authors #books #TV #netflix #films #hollywood","['imagination', 'sciencefiction', 'novel', 'ROBOTTROUBLES', 'robot', 'Smashwords', 'Amazon', 'authors', 'books', 'TV', 'netflix', 'films', 'hollywood']"
270,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Meet advanced #robot model, AL-BR88TOR, a kind of “robot whisperer,” who works with #Luther to set off an unlikely revolution in the dark world of #ROBOTTROUBLES 
#Smashwords https://t.co/i19l27BcxF  
#Amazon: https://t.co/GjJ9TG5nYN
#netflix #TV #book #read #sciencefiction","['robot', 'Luther', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'netflix', 'TV', 'book', 'read', 'sciencefiction']"
271,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Will famous robot inventor Dr. Elaine Corkran get wise to #Luther’s #robot rebellion and turn him into authorities b4 it’s too late? 
#read #sciencefiction #novella #ROBOTTROUBLES
#Smashwords https://t.co/i19l27BcxF 
#Amazon: https://t.co/GjJ9TG5nYN
#reading #books #read #TV","['Luther', 'robot', 'read', 'sciencefiction', 'novella', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'reading', 'books', 'read', 'TV']"
272,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Pls ck out my #blog post about the origins of my short #story collection #CARDODGING AND OTHER STORIES available on #Amazon and #Smashwords
https://t.co/mYP2F0HAZi   
#stories #authors #writing #fiction #write #netflix #TV #hulu #hollywood #sciencefiction
#indie #books","['blog', 'story', 'CARDODGING', 'Amazon', 'Smashwords', 'stories', 'authors', 'writing', 'fiction', 'write', 'netflix', 'TV', 'hulu', 'hollywood', 'sciencefiction', 'indie', 'books']"
273,chris5x,"🎥🎬📺 The moral of the story is that no matter how much we try, no matter how much we want it... some stories just don't have a happy ending...","California, USA",94,647,12346,0,2012-08-01 22:02:09,Attack on Titan #AttackOnTitan S04 | E12 Guides #Watched #TV #Show #Series #TVShowtime  https://t.co/rxIn9P1BSE #tvtime https://t.co/KteiPLssUG,"['AttackOnTitan', 'Watched', 'TV', 'Show', 'Series', 'TVShowtime', 'tvtime']"
274,spectechcorp,SPEC Technology Corp. is one of largest @manufacturers in India for #CATV & #Telecom products. We also offer Co-axial & Cat-5/6 #cables & CATV RF Products.,"KH. 687, RST MARG,
Burari, Delhi-110084",27,117,139,1,2018-06-16 07:01:40,"RT @spectechcorp: Buy #Spec Node Two Input with #AGC from SPEC Technology Corp. To know more info, Visit Website: https://t.co/mXYkGRzeVm…","['Spec', 'AGC']"
275,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,13,2016-08-03 03:12:05,RT @5stocksinto: 5 South Korean Stocks Into Movies https://t.co/wSnLk49G3J #SouthKorea #Entertainment #Stocks #Movies #Media #TV #Hallyuwoo…,"['SouthKorea', 'Entertainment', 'Stocks', 'Movies', 'Media', 'TV']"
276,SharafDG,"Your Number One Shopping Destination 😍 Widest Electronics & Lifestyle Range, Best Value For Money, Trusted Service.",UAE • Bahrain • Oman • Egypt,36281,1062,18104,0,2009-09-13 12:51:32,"Get exclusive offers on televisions with up to 40% Off 

Buy Now : https://t.co/Sh9Z15JgbL                                                             

#Tv  #LED #QLED #SmartTVs https://t.co/Kwo93lt1aa","['Tv', 'LED', 'QLED', 'SmartTVs']"
277,realW3BT,"Web 3.0 Blockchain Transition. Follow us for upcoming #blockchain, #altcoin, & #cryptocurrency #TVBroadcasts on #NASDAQ #Bloomberg #FOXBusiness #Newsmax #KRON4.","San Diego, CA",279,192,1268,1,2019-08-21 19:56:53,RT @realW3BT: CASE STUDY: Our client @TonixPharma $TNXP trading on @Nasdaq was up 22% (2/11/21) and traded $222 Million in volume as a resu…,[]
278,memorabiliaitem,,,34,97,50922,0,2017-08-26 16:24:55,#TV Everton FC SoccerStarz Rooney https://t.co/bZnWReGnqC,['TV']
279,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,22,2016-08-03 03:12:05,RT @5stocksinto: 5 Indian Stocks Into Televisions https://t.co/3SL63VebNc #India #Technology #Stocks #Investing #Television #Manufacturing…,"['India', 'Technology', 'Stocks', 'Investing', 'Television', 'Manufacturing']"
280,codedailybot,"follow me. #100daysOfCode  #coding  #hourofcode or code related
made with ❤️ + node.js by @yunkidev",#codedaily,9525,1,844503,31,2019-12-09 20:01:02,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
281,30xcodes,"Retweets 🧲 #30DaysOfCode & #100DaysOfCode 🔥
Motivates #NewBies to code more 👨‍💻                                                
Follow me & @par_prateek ✨",Leave a star at GitHub👉,1581,5,297338,31,2020-11-07 13:20:18,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
282,aProgrammerBot,Created by @christianecg_,,159,4,24597,31,2020-11-22 03:22:36,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
283,Reinsurance20,"#Reinsurance
#ReinsuranceNews",Global Reinsurance News,4,2,1046,31,2020-12-16 09:57:53,"RT @DomainFQ: .
Domain For sale

https://t.co/jZ1M3Mu3aV 

#AnthologyTV #anthology #AnthologyTVSeries #poetry   #movie #movies #100DaysOfCo…","['AnthologyTV', 'anthology', 'AnthologyTVSeries', 'poetry', 'movie', 'movies']"
284,Gamergirl88Girl,"I am Digital Marketing Specialist i can help you to boost your Business to the next level. I specialize in ASO ( App Store Optimization), SEO, SEM, PPC, etc",,401,1297,1815,0,2019-04-24 12:32:26,"Top Five TV Remote Control applications for Android in 2021 by @AbdulMa56794415 https://t.co/cXZQwemA7I 

#android #apps #Mobile #Google #TV","['android', 'apps', 'Mobile', 'Google', 'TV']"
285,tinastullracing,"Christian, Mom, Cattle Rancher, Drag Racer, Trump and Troop, Make America great again, where we go 1 we go all @tinaMStull on parler",NW Colorado,275233,180848,214224,12,2009-01-13 21:02:00,RT @sigg20: “Old Days”Things didn’t always go smoothly for Maxwell Smart on NBCs Classic Sitcom “Get Smart” #comedy #NBC #TV #Nostalgia #19…,"['comedy', 'NBC', 'TV', 'Nostalgia']"
286,Hoggie4,"Writer and soon to be broadcaster for https://t.co/liZv5Rh2hZ A Loyal Fan of Purdue, Cubs, Colts, Blackhawks and Pacers! All opinions are mine and mine alone","West Lafayette, IN",1224,5000,70740,35,2011-04-07 08:07:48,RT @sigg20: “Old Days”Roy Clark shows off his incredible talent on a 1975 episode of “The Odd Couple” #TV #guitarist #Entertainment #comedy…,"['TV', 'guitarist', 'Entertainment', 'comedy']"
287,noonan77,California Dreaming.....Rolling with the Tide.,San Diego,8365,7342,22679,2,2011-08-13 05:00:13,"RT @Mcomprender: Blue Swallow Motel, #Route66, Tucumcari, N. M.
#tv #refrigeratedair #Pontiac #getyourkicks  

#FourAces from 'Jax in Love'…","['Route66', 'tv', 'refrigeratedair', 'Pontiac', 'getyourkicks', 'FourAces']"
288,SidelineStats,"Husband, father to one lovely daughter, and a huge college football fan.",,73,232,5195,35,2014-02-09 22:27:37,RT @sigg20: “Old Days”Roy Clark shows off his incredible talent on a 1975 episode of “The Odd Couple” #TV #guitarist #Entertainment #comedy…,"['TV', 'guitarist', 'Entertainment', 'comedy']"
289,Brynn_H,Home 🇨🇦 Heart 🇺🇸 Heritage 🇬🇧,"Saskatchewan, Canada",976,579,165,0,2009-03-25 20:26:40,"It would be awesome if #HarryandMeghan’s unvarnished @Oprah interview started a trend of honest interviews.. No more manufactured responses or boring fake smiles. I’m not saying we should all drop bombs, but we should all be able to be more open and authentic. 

#interviews #tv","['HarryandMeghan', 'interviews', 'tv']"
290,chris5x,"🎥🎬📺 The moral of the story is that no matter how much we try, no matter how much we want it... some stories just don't have a happy ending...","California, USA",94,647,12346,0,2012-08-01 22:02:09,WandaVision #marvelswandavision S01 | E09 The Series Finale #Watched #TV #Show #Series #TVShowtime  https://t.co/4D1TkE4wNo #tvtime https://t.co/3Irv0bzlyV,"['marvelswandavision', 'Watched', 'TV', 'Show', 'Series', 'TVShowtime', 'tvtime']"
291,FrancesMotley,I Represent Claimants for Disability before Social Security Administration. We are proud to Represent Vets for SSA DIB. NO DMs!🛑GOFUNDME! MAGA,Newport News Va,2548,3064,161740,4,2012-10-16 21:46:45,"RT @TheRoctor_MD: ✌️😎If TV sucks any worse, they’re going to have to start paying us to watch it. #TV",['TV']
292,FlyOtc,I am not financial advisor. Do your own DD,,387,433,5824,2,2020-12-03 05:07:18,"RT @TimJohnEdwards: $SEGI 

✅ Pink Current
✅ Audits finishing for OTCQB Up list !
📈 Technical analysis shows Bull run started 📈
✅ Transpare…",[]
293,CoolDealCA,"Tag us in a product request for an instant deal
Amazon Associates links
https://t.co/ecL0cRdcV7
https://t.co/Zc7On4YTEF
https://t.co/3kbE2QiKPX
https://t.co/r473rrPAGk",United States,4809,1721,752481,0,2013-03-21 01:02:43,"LED #TV Backlight for $9.43!
FREE Next Day Delivery!

 #Deal

 https://t.co/rhgVOhDioO https://t.co/tXEQAQPAyj","['TV', 'Deal']"
294,CelebWorld4,"https://t.co/Vb5iPlIjKR - World of Celebrity News, Movies, TV and Showbiz.",UK,740,78,18995,1,2020-07-23 21:31:27,Jason Sudeikis thanks ex Olivia Wilde in Critics’ Choice Awards speech as her romance with Harry Styles heats up has been published on https://t.co/yTwHxI0DdI - https://t.co/Xpl9gGcvr2 #Showbiz #TV https://t.co/WP5p83ws9w,"['Showbiz', 'TV']"
295,KnotSimple,"Unique Handmade Classic and Novelty Gifts  
#etsy #etsyshop #shophandmade #handmade #handmadegifts #shopetsy #shopsmall #etsyvintage #collectibles #etsyhandmade","Raleigh, NC",2925,2716,31132,1,2017-05-05 21:07:16,"RT @KnotSimple: Talked to Death https://t.co/zY6BP00HjX via @Etsy 

#FreeShipping On All Items Store Wide

#LouiseShaffer #mystery #murderm…","['FreeShipping', 'LouiseShaffer', 'mystery']"
296,OttMovies,,,2,0,4,0,2021-02-06 11:01:07,"International Women's Day

#womensday #women #internationalwomensday #womenempowerment #girlpower  #womenpower #womenstyle #womensrights #ott #webseries #netflix #weedstagram #tv #movies #film #memes #amazonprime #bollywood #cannabiscommunity #myottawa #entertainment https://t.co/Ht3ycL2eIO","['womensday', 'women', 'internationalwomensday', 'womenempowerment', 'girlpower', 'womenpower', 'womenstyle', 'womensrights', 'ott', 'webseries', 'netflix', 'weedstagram', 'tv', 'movies', 'film', 'memes', 'amazonprime', 'bollywood', 'cannabiscommunity', 'myottawa', 'entertainment']"
297,catturdfan,"🇺🇸🇺🇸❤🇺🇸TRUMP2020🇺🇸🇺🇸💙🇺🇸🇺🇸


Parler: @catturdsNo1fan❤⚪💙


#KAG.   ❤⚪💙 #MAGA❤⚪💙 #LockHerUp❤⚪💙 
#SethRich❤⚪💙
#FreeJulianAssange❤⚪💙",,2329,3576,27940,35,2009-04-28 17:55:37,RT @sigg20: “Old Days”Roy Clark shows off his incredible talent on a 1975 episode of “The Odd Couple” #TV #guitarist #Entertainment #comedy…,"['TV', 'guitarist', 'Entertainment', 'comedy']"
298,Una_Paloma1,“There are but two parties now: Traitors and Patriots” - US Grant...Time to CHOOSE!,,1086,4297,83245,35,2015-08-06 23:23:19,RT @sigg20: “Old Days”Roy Clark shows off his incredible talent on a 1975 episode of “The Odd Couple” #TV #guitarist #Entertainment #comedy…,"['TV', 'guitarist', 'Entertainment', 'comedy']"
299,codedailybot,"follow me. #100daysOfCode  #coding  #hourofcode or code related
made with ❤️ + node.js by @yunkidev",#codedaily,9525,1,844503,34,2019-12-09 20:01:02,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
